study,contrast,method,region_1,region_2,direction
837,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
837,SZ-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
837,SZ-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
837,SZ-HC,SBVW,Frontoparietal,Orbito-Affective,0
840,SZ-HC,SBVW,Default,Frontoparietal,1
840,SZ-HC,SBVW,Default,Frontoparietal,-1
840,SZ-HC,SBVW,Default,Visual1,0
840,SZ-HC,SBVW,Default,Visual2,0
840,SZ-HC,SBVW,Default,Somatomotor,0
840,SZ-HC,SBVW,Auditory,Default,0
840,SZ-HC,SBVW,Default,Language,0
840,SZ-HC,SBVW,Default,Dorsal-attention,0
840,SZ-HC,SBVW,Default,Frontoparietal,0
840,SZ-HC,SBVW,Cingulo-Opercular,Default,0
840,SZ-HC,SBVW,Default,Default,0
840,SZ-HC,SBVW,Default,Posterior-Multimodal,0
840,SZ-HC,SBVW,Default,Ventral-Multimodal,0
840,SZ-HC,SBVW,Default,Orbito-Affective,0
842,SZ-HC,SBVW,Default,Language,-1
842,SZ-HC,SBVW,Language,Visual1,0
842,SZ-HC,SBVW,Language,Visual2,0
842,SZ-HC,SBVW,Language,Somatomotor,0
842,SZ-HC,SBVW,Auditory,Language,0
842,SZ-HC,SBVW,Language,Language,0
842,SZ-HC,SBVW,Dorsal-attention,Language,0
842,SZ-HC,SBVW,Frontoparietal,Language,0
842,SZ-HC,SBVW,Cingulo-Opercular,Language,0
842,SZ-HC,SBVW,Default,Language,0
842,SZ-HC,SBVW,Language,Posterior-Multimodal,0
842,SZ-HC,SBVW,Language,Ventral-Multimodal,0
842,SZ-HC,SBVW,Language,Orbito-Affective,0
842,SZ-HC,SBVW,Posterior-Multimodal,Visual1,0
842,SZ-HC,SBVW,Posterior-Multimodal,Visual2,0
842,SZ-HC,SBVW,Posterior-Multimodal,Somatomotor,0
842,SZ-HC,SBVW,Auditory,Posterior-Multimodal,0
842,SZ-HC,SBVW,Dorsal-attention,Posterior-Multimodal,0
842,SZ-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
842,SZ-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
842,SZ-HC,SBVW,Default,Posterior-Multimodal,0
842,SZ-HC,SBVW,Posterior-Multimodal,Posterior-Multimodal,0
842,SZ-HC,SBVW,Posterior-Multimodal,Ventral-Multimodal,0
842,SZ-HC,SBVW,Orbito-Affective,Posterior-Multimodal,0
847,SZ-HC,SBVW,Cingulo-Opercular,Visual2,-1
847,SZ-HC,SBVW,Somatomotor,Visual2,-1
847,SZ-HC,SBVW,Visual2,Visual2,-1
847,SZ-HC,SBVW,Frontoparietal,Visual2,1
847,SZ-HC,SBVW,Default,Visual2,1
847,SZ-HC,SBVW,Cingulo-Opercular,Visual1,0
847,SZ-HC,SBVW,Cingulo-Opercular,Visual2,0
847,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,0
847,SZ-HC,SBVW,Auditory,Cingulo-Opercular,0
847,SZ-HC,SBVW,Cingulo-Opercular,Language,0
847,SZ-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
847,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
847,SZ-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
847,SZ-HC,SBVW,Cingulo-Opercular,Default,0
847,SZ-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
847,SZ-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
847,SZ-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
847,SZ-HC,SBVW,Somatomotor,Visual1,0
847,SZ-HC,SBVW,Somatomotor,Visual2,0
847,SZ-HC,SBVW,Somatomotor,Somatomotor,0
847,SZ-HC,SBVW,Auditory,Somatomotor,0
847,SZ-HC,SBVW,Language,Somatomotor,0
847,SZ-HC,SBVW,Dorsal-attention,Somatomotor,0
847,SZ-HC,SBVW,Frontoparietal,Somatomotor,0
847,SZ-HC,SBVW,Default,Somatomotor,0
847,SZ-HC,SBVW,Posterior-Multimodal,Somatomotor,0
847,SZ-HC,SBVW,Somatomotor,Ventral-Multimodal,0
847,SZ-HC,SBVW,Orbito-Affective,Somatomotor,0
847,SZ-HC,SBVW,Default,Visual1,0
847,SZ-HC,SBVW,Default,Visual2,0
847,SZ-HC,SBVW,Auditory,Default,0
847,SZ-HC,SBVW,Default,Language,0
847,SZ-HC,SBVW,Default,Dorsal-attention,0
847,SZ-HC,SBVW,Default,Frontoparietal,0
847,SZ-HC,SBVW,Default,Default,0
847,SZ-HC,SBVW,Default,Posterior-Multimodal,0
847,SZ-HC,SBVW,Default,Ventral-Multimodal,0
847,SZ-HC,SBVW,Default,Orbito-Affective,0
847,SZ-HC,SBVW,Frontoparietal,Visual1,0
847,SZ-HC,SBVW,Frontoparietal,Visual2,0
847,SZ-HC,SBVW,Auditory,Frontoparietal,0
847,SZ-HC,SBVW,Frontoparietal,Language,0
847,SZ-HC,SBVW,Dorsal-attention,Frontoparietal,0
847,SZ-HC,SBVW,Frontoparietal,Frontoparietal,0
847,SZ-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
847,SZ-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
847,SZ-HC,SBVW,Frontoparietal,Orbito-Affective,0
847,SZ-HC,SBVW,Orbito-Affective,Visual1,0
847,SZ-HC,SBVW,Orbito-Affective,Visual2,0
847,SZ-HC,SBVW,Auditory,Orbito-Affective,0
847,SZ-HC,SBVW,Language,Orbito-Affective,0
847,SZ-HC,SBVW,Dorsal-attention,Orbito-Affective,0
847,SZ-HC,SBVW,Orbito-Affective,Posterior-Multimodal,0
847,SZ-HC,SBVW,Orbito-Affective,Ventral-Multimodal,0
847,SZ-HC,SBVW,Orbito-Affective,Orbito-Affective,0
847,SZ-HC,SBVW,Visual1,Visual1,0
847,SZ-HC,SBVW,Visual1,Visual2,0
847,SZ-HC,SBVW,Auditory,Visual1,0
847,SZ-HC,SBVW,Language,Visual1,0
847,SZ-HC,SBVW,Dorsal-attention,Visual1,0
847,SZ-HC,SBVW,Posterior-Multimodal,Visual1,0
847,SZ-HC,SBVW,Ventral-Multimodal,Visual1,0
847,SZ-HC,SBVW,Visual2,Visual2,0
847,SZ-HC,SBVW,Auditory,Visual2,0
847,SZ-HC,SBVW,Language,Visual2,0
847,SZ-HC,SBVW,Dorsal-attention,Visual2,0
847,SZ-HC,SBVW,Posterior-Multimodal,Visual2,0
847,SZ-HC,SBVW,Ventral-Multimodal,Visual2,0
847,SZ-HC,SBVW,Auditory,Language,0
847,SZ-HC,SBVW,Language,Language,0
847,SZ-HC,SBVW,Dorsal-attention,Language,0
847,SZ-HC,SBVW,Language,Posterior-Multimodal,0
847,SZ-HC,SBVW,Language,Ventral-Multimodal,0
847,SZ-HC,SBVW,Auditory,Dorsal-attention,0
847,SZ-HC,SBVW,Dorsal-attention,Dorsal-attention,0
847,SZ-HC,SBVW,Dorsal-attention,Posterior-Multimodal,0
847,SZ-HC,SBVW,Dorsal-attention,Ventral-Multimodal,0
847,SZ-HC,SBVW,Auditory,Posterior-Multimodal,0
847,SZ-HC,SBVW,Posterior-Multimodal,Posterior-Multimodal,0
847,SZ-HC,SBVW,Posterior-Multimodal,Ventral-Multimodal,0
847,SZ-HC,SBVW,Auditory,Ventral-Multimodal,0
847,SZ-HC,SBVW,Ventral-Multimodal,Ventral-Multimodal,0
849,SZ-HC,SBVW,Frontoparietal,Frontoparietal,-1
849,SZ-HC,SBVW,Frontoparietal,Visual2,1
849,SZ-HC,SBVW,Frontoparietal,Somatomotor,1
849,SZ-HC,SBVW,Frontoparietal,Visual1,0
849,SZ-HC,SBVW,Frontoparietal,Visual2,0
849,SZ-HC,SBVW,Frontoparietal,Somatomotor,0
849,SZ-HC,SBVW,Auditory,Frontoparietal,0
849,SZ-HC,SBVW,Frontoparietal,Language,0
849,SZ-HC,SBVW,Dorsal-attention,Frontoparietal,0
849,SZ-HC,SBVW,Frontoparietal,Frontoparietal,0
849,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
849,SZ-HC,SBVW,Default,Frontoparietal,0
849,SZ-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
849,SZ-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
849,SZ-HC,SBVW,Frontoparietal,Orbito-Affective,0
852,SZ-HC,SBCW,Default,Frontoparietal,1
852,SZ-HC,SBCW,Auditory,Frontoparietal,1
852,SZ-HC,SBCW,Frontoparietal,Visual2,1
852,SZ-HC,SBCW,Cingulo-Opercular,Frontoparietal,1
852,SZ-HC,SBCW,Frontoparietal,Frontoparietal,1
852,SZ-HC,SBCW,Cingulo-Opercular,Frontoparietal,-1
852,SZ-HC,SBCW,Default,Frontoparietal,-1
852,SZ-HC,SBCW,Dorsal-attention,Frontoparietal,-1
852,SZ-HC,SBCW,Frontoparietal,Frontoparietal,-1
852,SZ-HC,SBCW,Frontoparietal,Somatomotor,1
852,SZ-HC,SBCW,Cingulo-Opercular,Somatomotor,1
852,SZ-HC,SBCW,Default,Somatomotor,-1
852,SZ-HC,SBCW,Somatomotor,Somatomotor,-1
852,SZ-HC,SBCW,Somatomotor,Visual2,-1
852,SZ-HC,SBCW,Auditory,Somatomotor,-1
852,SZ-HC,SBCW,Frontoparietal,Somatomotor,-1
852,SZ-HC,SBCW,Default,Somatomotor,1
852,SZ-HC,SBCW,Cingulo-Opercular,Default,1
852,SZ-HC,SBCW,Cingulo-Opercular,Default,-1
852,SZ-HC,SBCW,Auditory,Cingulo-Opercular,-1
852,SZ-HC,SBCW,Cingulo-Opercular,Visual2,-1
852,SZ-HC,SBCW,Cingulo-Opercular,Somatomotor,-1
852,SZ-HC,SBCW,Cingulo-Opercular,Visual2,1
852,SZ-HC,SBCW,Frontoparietal,Visual2,-1
852,SZ-HC,SBCW,Auditory,Visual2,-1
852,SZ-HC,SBCW,Default,Visual2,-1
852,SZ-HC,SBCW,Visual2,Visual2,-1
852,SZ-HC,SBCW,Default,Default,-1
852,SZ-HC,SBCW,Auditory,Default,-1
852,SZ-HC,SBCW,Auditory,Frontoparietal,-1
852,SZ-HC,SBCW,Frontoparietal,Visual1,-1
852,SZ-HC,SBCW,Default,Visual1,-1
852,SZ-HC,SBCW,Cingulo-Opercular,Visual1,-1
852,SZ-HC,SBCW,Auditory,Cingulo-Opercular,1
852,SZ-HC,SBCW,Auditory,Default,1
852,SZ-HC,SBCW,Auditory,Auditory,-1
852,SZ-HC,SBCW,Visual1,Visual2,1
852,SZ-HC,SBCW,Visual2,Visual2,1
852,SZ-HC,SBCW,Somatomotor,Visual2,1
852,SZ-HC,SBCW,Language,Visual2,1
852,SZ-HC,SBCW,Dorsal-attention,Visual2,1
852,SZ-HC,SBCW,Default,Visual2,1
852,SZ-HC,SBCW,Posterior-Multimodal,Visual2,1
852,SZ-HC,SBCW,Default,Visual1,1
852,SZ-HC,SBCW,Default,Language,1
852,SZ-HC,SBCW,Default,Dorsal-attention,1
852,SZ-HC,SBCW,Default,Default,1
852,SZ-HC,SBCW,Default,Posterior-Multimodal,1
852,SZ-HC,SBCW,Cingulo-Opercular,Language,-1
852,SZ-HC,SBCW,Cingulo-Opercular,Dorsal-attention,-1
852,SZ-HC,SBCW,Cingulo-Opercular,Cingulo-Opercular,-1
852,SZ-HC,SBCW,Cingulo-Opercular,Posterior-Multimodal,-1
852,SZ-HC,SBCW,Frontoparietal,Language,-1
852,SZ-HC,SBCW,Frontoparietal,Posterior-Multimodal,-1
852,SZ-HC,SBCW,Default,Language,-1
852,SZ-HC,SBCW,Default,Dorsal-attention,-1
852,SZ-HC,SBCW,Default,Posterior-Multimodal,-1
852,SZ-HC,SBCW,Ventral-Multimodal,Visual2,1
852,SZ-HC,SBCW,Frontoparietal,Visual1,0
852,SZ-HC,SBCW,Frontoparietal,Visual2,0
852,SZ-HC,SBCW,Frontoparietal,Somatomotor,0
852,SZ-HC,SBCW,Auditory,Frontoparietal,0
852,SZ-HC,SBCW,Frontoparietal,Language,0
852,SZ-HC,SBCW,Dorsal-attention,Frontoparietal,0
852,SZ-HC,SBCW,Frontoparietal,Frontoparietal,0
852,SZ-HC,SBCW,Cingulo-Opercular,Frontoparietal,0
852,SZ-HC,SBCW,Default,Frontoparietal,0
852,SZ-HC,SBCW,Frontoparietal,Posterior-Multimodal,0
852,SZ-HC,SBCW,Frontoparietal,Ventral-Multimodal,0
852,SZ-HC,SBCW,Frontoparietal,Orbito-Affective,0
852,SZ-HC,SBCW,Cingulo-Opercular,Visual1,0
852,SZ-HC,SBCW,Cingulo-Opercular,Visual2,0
852,SZ-HC,SBCW,Cingulo-Opercular,Somatomotor,0
852,SZ-HC,SBCW,Auditory,Cingulo-Opercular,0
852,SZ-HC,SBCW,Cingulo-Opercular,Language,0
852,SZ-HC,SBCW,Cingulo-Opercular,Dorsal-attention,0
852,SZ-HC,SBCW,Cingulo-Opercular,Cingulo-Opercular,0
852,SZ-HC,SBCW,Cingulo-Opercular,Default,0
852,SZ-HC,SBCW,Cingulo-Opercular,Posterior-Multimodal,0
852,SZ-HC,SBCW,Cingulo-Opercular,Ventral-Multimodal,0
852,SZ-HC,SBCW,Cingulo-Opercular,Orbito-Affective,0
852,SZ-HC,SBCW,Somatomotor,Visual1,0
852,SZ-HC,SBCW,Somatomotor,Visual2,0
852,SZ-HC,SBCW,Somatomotor,Somatomotor,0
852,SZ-HC,SBCW,Auditory,Somatomotor,0
852,SZ-HC,SBCW,Language,Somatomotor,0
852,SZ-HC,SBCW,Dorsal-attention,Somatomotor,0
852,SZ-HC,SBCW,Default,Somatomotor,0
852,SZ-HC,SBCW,Posterior-Multimodal,Somatomotor,0
852,SZ-HC,SBCW,Somatomotor,Ventral-Multimodal,0
852,SZ-HC,SBCW,Orbito-Affective,Somatomotor,0
852,SZ-HC,SBCW,Visual1,Visual1,0
852,SZ-HC,SBCW,Visual1,Visual2,0
852,SZ-HC,SBCW,Auditory,Visual1,0
852,SZ-HC,SBCW,Language,Visual1,0
852,SZ-HC,SBCW,Dorsal-attention,Visual1,0
852,SZ-HC,SBCW,Default,Visual1,0
852,SZ-HC,SBCW,Posterior-Multimodal,Visual1,0
852,SZ-HC,SBCW,Ventral-Multimodal,Visual1,0
852,SZ-HC,SBCW,Orbito-Affective,Visual1,0
852,SZ-HC,SBCW,Visual2,Visual2,0
852,SZ-HC,SBCW,Auditory,Visual2,0
852,SZ-HC,SBCW,Language,Visual2,0
852,SZ-HC,SBCW,Dorsal-attention,Visual2,0
852,SZ-HC,SBCW,Default,Visual2,0
852,SZ-HC,SBCW,Posterior-Multimodal,Visual2,0
852,SZ-HC,SBCW,Ventral-Multimodal,Visual2,0
852,SZ-HC,SBCW,Orbito-Affective,Visual2,0
852,SZ-HC,SBCW,Auditory,Default,0
852,SZ-HC,SBCW,Default,Language,0
852,SZ-HC,SBCW,Default,Dorsal-attention,0
852,SZ-HC,SBCW,Default,Default,0
852,SZ-HC,SBCW,Default,Posterior-Multimodal,0
852,SZ-HC,SBCW,Default,Ventral-Multimodal,0
852,SZ-HC,SBCW,Default,Orbito-Affective,0
852,SZ-HC,SBCW,Auditory,Auditory,0
852,SZ-HC,SBCW,Auditory,Language,0
852,SZ-HC,SBCW,Auditory,Dorsal-attention,0
852,SZ-HC,SBCW,Auditory,Posterior-Multimodal,0
852,SZ-HC,SBCW,Auditory,Ventral-Multimodal,0
852,SZ-HC,SBCW,Auditory,Orbito-Affective,0
852,SZ-HC,SBCW,Dorsal-attention,Language,0
852,SZ-HC,SBCW,Dorsal-attention,Dorsal-attention,0
852,SZ-HC,SBCW,Dorsal-attention,Posterior-Multimodal,0
852,SZ-HC,SBCW,Dorsal-attention,Ventral-Multimodal,0
852,SZ-HC,SBCW,Dorsal-attention,Orbito-Affective,0
852,SZ-HC,SBCW,Language,Posterior-Multimodal,0
852,SZ-HC,SBCW,Posterior-Multimodal,Posterior-Multimodal,0
852,SZ-HC,SBCW,Posterior-Multimodal,Ventral-Multimodal,0
852,SZ-HC,SBCW,Orbito-Affective,Posterior-Multimodal,0
852,SZ-HC,SBCW,Language,Ventral-Multimodal,0
852,SZ-HC,SBCW,Ventral-Multimodal,Ventral-Multimodal,0
852,SZ-HC,SBCW,Orbito-Affective,Ventral-Multimodal,0
852,SZ-HC,SBCW,Language,Language,0
852,SZ-HC,SBCW,Language,Orbito-Affective,0
857,BD-HC,SBVW,Default,Orbito-Affective,1
857,BD-HC,SBVW,Default,Visual1,1
857,BD-HC,SBVW,Orbito-Affective,Visual1,0
857,BD-HC,SBVW,Orbito-Affective,Visual2,0
857,BD-HC,SBVW,Orbito-Affective,Somatomotor,0
857,BD-HC,SBVW,Auditory,Orbito-Affective,0
857,BD-HC,SBVW,Language,Orbito-Affective,0
857,BD-HC,SBVW,Dorsal-attention,Orbito-Affective,0
857,BD-HC,SBVW,Frontoparietal,Orbito-Affective,0
857,BD-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
857,BD-HC,SBVW,Default,Orbito-Affective,0
857,BD-HC,SBVW,Orbito-Affective,Posterior-Multimodal,0
857,BD-HC,SBVW,Orbito-Affective,Ventral-Multimodal,0
857,BD-HC,SBVW,Orbito-Affective,Orbito-Affective,0
857,BD-HC,SBVW,Visual1,Visual1,0
857,BD-HC,SBVW,Visual1,Visual2,0
857,BD-HC,SBVW,Somatomotor,Visual1,0
857,BD-HC,SBVW,Auditory,Visual1,0
857,BD-HC,SBVW,Language,Visual1,0
857,BD-HC,SBVW,Dorsal-attention,Visual1,0
857,BD-HC,SBVW,Frontoparietal,Visual1,0
857,BD-HC,SBVW,Cingulo-Opercular,Visual1,0
857,BD-HC,SBVW,Default,Visual1,0
857,BD-HC,SBVW,Posterior-Multimodal,Visual1,0
857,BD-HC,SBVW,Ventral-Multimodal,Visual1,0
859,SZ-HC,SBVW,Somatomotor,Somatomotor,-1
859,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,-1
859,SZ-HC,SBVW,Auditory,Somatomotor,-1
859,SZ-HC,SBVW,Default,Somatomotor,-1
859,SZ-HC,SBVW,Somatomotor,Visual2,-1
859,SZ-HC,SBVW,Language,Somatomotor,-1
859,SZ-HC,SBVW,Frontoparietal,Somatomotor,1
859,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,1
859,SZ-HC,SBVW,Somatomotor,Visual1,0
859,SZ-HC,SBVW,Somatomotor,Visual2,0
859,SZ-HC,SBVW,Somatomotor,Somatomotor,0
859,SZ-HC,SBVW,Auditory,Somatomotor,0
859,SZ-HC,SBVW,Language,Somatomotor,0
859,SZ-HC,SBVW,Dorsal-attention,Somatomotor,0
859,SZ-HC,SBVW,Frontoparietal,Somatomotor,0
859,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,0
859,SZ-HC,SBVW,Default,Somatomotor,0
859,SZ-HC,SBVW,Posterior-Multimodal,Somatomotor,0
859,SZ-HC,SBVW,Somatomotor,Ventral-Multimodal,0
859,SZ-HC,SBVW,Orbito-Affective,Somatomotor,0
860,MDD-HC,ReHo,Default,Default,1
860,BD-HC,ReHo,Default,Default,1
860,SZ-HC,ReHo,Default,Default,1
860,MDD-HC,ReHo,Frontoparietal,Frontoparietal,1
860,BD-HC,ReHo,Frontoparietal,Frontoparietal,1
860,SZ-HC,ReHo,Frontoparietal,Frontoparietal,1
860,BD-HC,ReHo,Visual2,Visual2,-1
860,SZ-HC,ReHo,Visual2,Visual2,-1
860,MDD-HC,ReHo,Visual2,Visual2,-1
860,BD-HC,ReHo,Somatomotor,Somatomotor,-1
860,SZ-HC,ReHo,Somatomotor,Somatomotor,-1
860,MDD-HC,ReHo,Language,Language,-1
860,BD-HC,ReHo,Language,Language,-1
860,SZ-HC,ReHo,Language,Language,-1
860,BD-HC,ReHo,Frontoparietal,Frontoparietal,-1
860,SZ-HC,ReHo,Frontoparietal,Frontoparietal,-1
860,MDD-HC,ReHo,Visual1,Visual1,0
860,MDD-HC,ReHo,Visual2,Visual2,0
860,MDD-HC,ReHo,Somatomotor,Somatomotor,0
860,MDD-HC,ReHo,Auditory,Auditory,0
860,MDD-HC,ReHo,Language,Language,0
860,MDD-HC,ReHo,Dorsal-attention,Dorsal-attention,0
860,MDD-HC,ReHo,Frontoparietal,Frontoparietal,0
860,MDD-HC,ReHo,Cingulo-Opercular,Cingulo-Opercular,0
860,MDD-HC,ReHo,Default,Default,0
860,MDD-HC,ReHo,Posterior-Multimodal,Posterior-Multimodal,0
860,MDD-HC,ReHo,Ventral-Multimodal,Ventral-Multimodal,0
860,MDD-HC,ReHo,Orbito-Affective,Orbito-Affective,0
860,SZ-HC,ReHo,Visual1,Visual1,0
860,SZ-HC,ReHo,Visual2,Visual2,0
860,SZ-HC,ReHo,Somatomotor,Somatomotor,0
860,SZ-HC,ReHo,Auditory,Auditory,0
860,SZ-HC,ReHo,Language,Language,0
860,SZ-HC,ReHo,Dorsal-attention,Dorsal-attention,0
860,SZ-HC,ReHo,Frontoparietal,Frontoparietal,0
860,SZ-HC,ReHo,Cingulo-Opercular,Cingulo-Opercular,0
860,SZ-HC,ReHo,Default,Default,0
860,SZ-HC,ReHo,Posterior-Multimodal,Posterior-Multimodal,0
860,SZ-HC,ReHo,Ventral-Multimodal,Ventral-Multimodal,0
860,SZ-HC,ReHo,Orbito-Affective,Orbito-Affective,0
860,BD-HC,ReHo,Visual1,Visual1,0
860,BD-HC,ReHo,Visual2,Visual2,0
860,BD-HC,ReHo,Somatomotor,Somatomotor,0
860,BD-HC,ReHo,Auditory,Auditory,0
860,BD-HC,ReHo,Language,Language,0
860,BD-HC,ReHo,Dorsal-attention,Dorsal-attention,0
860,BD-HC,ReHo,Frontoparietal,Frontoparietal,0
860,BD-HC,ReHo,Cingulo-Opercular,Cingulo-Opercular,0
860,BD-HC,ReHo,Default,Default,0
860,BD-HC,ReHo,Posterior-Multimodal,Posterior-Multimodal,0
860,BD-HC,ReHo,Ventral-Multimodal,Ventral-Multimodal,0
860,BD-HC,ReHo,Orbito-Affective,Orbito-Affective,0
866,MDD-HC,SBVW,Default,Frontoparietal,-1
866,MDD-HC,SBVW,Frontoparietal,Visual1,0
866,MDD-HC,SBVW,Frontoparietal,Visual2,0
866,MDD-HC,SBVW,Frontoparietal,Somatomotor,0
866,MDD-HC,SBVW,Auditory,Frontoparietal,0
866,MDD-HC,SBVW,Frontoparietal,Language,0
866,MDD-HC,SBVW,Dorsal-attention,Frontoparietal,0
866,MDD-HC,SBVW,Frontoparietal,Frontoparietal,0
866,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
866,MDD-HC,SBVW,Default,Frontoparietal,0
866,MDD-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
866,MDD-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
866,MDD-HC,SBVW,Frontoparietal,Orbito-Affective,0
872,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,1
872,MDD-HC,SBVW,Cingulo-Opercular,Default,-1
872,MDD-HC,SBVW,Cingulo-Opercular,Visual1,0
872,MDD-HC,SBVW,Cingulo-Opercular,Visual2,0
872,MDD-HC,SBVW,Cingulo-Opercular,Somatomotor,0
872,MDD-HC,SBVW,Auditory,Cingulo-Opercular,0
872,MDD-HC,SBVW,Cingulo-Opercular,Language,0
872,MDD-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
872,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
872,MDD-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
872,MDD-HC,SBVW,Cingulo-Opercular,Default,0
872,MDD-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
872,MDD-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
872,MDD-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
877,MDD-HC,SBVW,Default,Default,1
877,MDD-HC,SBVW,Default,Frontoparietal,1
877,MDD-HC,SBVW,Cingulo-Opercular,Default,-1
877,MDD-HC,SBVW,Auditory,Default,1
877,MDD-HC,SBVW,Default,Visual2,-1
877,MDD-HC,SBVW,Default,Visual1,-1
877,MDD-HC,SBVW,Cingulo-Opercular,Default,1
877,MDD-HC,SBVW,Default,Visual1,0
877,MDD-HC,SBVW,Default,Visual2,0
877,MDD-HC,SBVW,Default,Somatomotor,0
877,MDD-HC,SBVW,Auditory,Default,0
877,MDD-HC,SBVW,Default,Language,0
877,MDD-HC,SBVW,Default,Dorsal-attention,0
877,MDD-HC,SBVW,Default,Frontoparietal,0
877,MDD-HC,SBVW,Cingulo-Opercular,Default,0
877,MDD-HC,SBVW,Default,Default,0
877,MDD-HC,SBVW,Default,Posterior-Multimodal,0
877,MDD-HC,SBVW,Default,Ventral-Multimodal,0
877,MDD-HC,SBVW,Default,Orbito-Affective,0
878,BD-HC,STR,Frontoparietal,Language,-1
878,BD-HC,STR,Frontoparietal,Posterior-Multimodal,-1
878,BD-HC,STR,Language,Somatomotor,0
878,BD-HC,STR,Language,Language,0
878,BD-HC,STR,Dorsal-attention,Language,0
878,BD-HC,STR,Frontoparietal,Language,0
878,BD-HC,STR,Cingulo-Opercular,Language,0
878,BD-HC,STR,Default,Language,0
878,BD-HC,STR,Language,Orbito-Affective,0
878,BD-HC,STR,Posterior-Multimodal,Somatomotor,0
878,BD-HC,STR,Language,Posterior-Multimodal,0
878,BD-HC,STR,Dorsal-attention,Posterior-Multimodal,0
878,BD-HC,STR,Frontoparietal,Posterior-Multimodal,0
878,BD-HC,STR,Cingulo-Opercular,Posterior-Multimodal,0
878,BD-HC,STR,Default,Posterior-Multimodal,0
878,BD-HC,STR,Orbito-Affective,Posterior-Multimodal,0
882,MDD-HC,ReHo,Frontoparietal,Frontoparietal,1
882,MDD-HC,ReHo,Visual2,Visual2,1
882,MDD-HC,ReHo,Default,Default,1
882,MDD-HC,ReHo,Visual1,Visual1,0
882,MDD-HC,ReHo,Visual2,Visual2,0
882,MDD-HC,ReHo,Somatomotor,Somatomotor,0
882,MDD-HC,ReHo,Auditory,Auditory,0
882,MDD-HC,ReHo,Language,Language,0
882,MDD-HC,ReHo,Dorsal-attention,Dorsal-attention,0
882,MDD-HC,ReHo,Frontoparietal,Frontoparietal,0
882,MDD-HC,ReHo,Cingulo-Opercular,Cingulo-Opercular,0
882,MDD-HC,ReHo,Default,Default,0
882,MDD-HC,ReHo,Posterior-Multimodal,Posterior-Multimodal,0
882,MDD-HC,ReHo,Ventral-Multimodal,Ventral-Multimodal,0
882,MDD-HC,ReHo,Orbito-Affective,Orbito-Affective,0
882,MDD-HC,SBVW,Frontoparietal,Visual1,0
882,MDD-HC,SBVW,Frontoparietal,Visual2,0
882,MDD-HC,SBVW,Frontoparietal,Somatomotor,0
882,MDD-HC,SBVW,Auditory,Frontoparietal,0
882,MDD-HC,SBVW,Frontoparietal,Language,0
882,MDD-HC,SBVW,Dorsal-attention,Frontoparietal,0
882,MDD-HC,SBVW,Frontoparietal,Frontoparietal,0
882,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
882,MDD-HC,SBVW,Default,Frontoparietal,0
882,MDD-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
882,MDD-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
882,MDD-HC,SBVW,Frontoparietal,Orbito-Affective,0
882,MDD-HC,SBVW,Visual1,Visual2,0
882,MDD-HC,SBVW,Visual2,Visual2,0
882,MDD-HC,SBVW,Somatomotor,Visual2,0
882,MDD-HC,SBVW,Auditory,Visual2,0
882,MDD-HC,SBVW,Language,Visual2,0
882,MDD-HC,SBVW,Dorsal-attention,Visual2,0
882,MDD-HC,SBVW,Cingulo-Opercular,Visual2,0
882,MDD-HC,SBVW,Default,Visual2,0
